Cycle,Capacity(Ah),Voltage Measured(V),Current Measured,Temperature Measured,Time Measured(Sec),SampleId
163,1.15381833159625,3.69632696523742,-0.000745692050080804,32.1134732285147,2793.39,B0006
163,1.40617142903988,3.41846837609454,-0.00155677396862083,38.0327723451658,2793.39,B0007
164,1.28800339261912,3.6211910328537,-0.00246018258018073,33.9913495339158,2793.39,B0005
164,1.16440095573723,3.6971696861625,-0.00118780290512399,32.2993628790691,2793.39,B0006
164,1.40633584796929,3.41020741733135,-0.00184841866321946,38.2675739119434,2793.39,B0007
165,1.28745252213794,3.6191851049064,0.000477801437114601,34.0591984002984,2792.485,B0005
165,1.15879749479161,3.69667448704592,-0.00245713886088822,32.416754062024,2792.485,B0006
165,1.40045523990665,3.42889930528385,-0.00148426327864896,37.9449759121004,2792.485,B0007
166,1.30901536423074,3.59536497344379,-0.00234150535156977,34.5565143675189,2802.016,B0005
166,1.17497488347692,3.69305943579077,-0.00124476857382908,32.3710969957057,2802.016,B0006
166,1.42178650460552,3.3721484961872,-0.00199175174497717,38.4706765576616,2802.016,B0007
167,1.32507932864294,3.58993738876167,-0.000583347258457563,34.4059204576956,2820.39,B0005
167,1.18567523279294,3.69180898291409,-0.00312712884303584,32.1923241277653,2820.39,B0006
167,1.43245527206254,3.3838566488696,-0.000984538239035038,37.8516024462607,2820.39,B0007
